Concurso;Data do Sorteio;Bola1;Bola2;Bola3;Bola4;Bola5;Bola6;Ganhadores 6 acertos;Rateio 6 acertos;Ganhadores 5 acertos;Rateio 5 acertos;Ganhadores 4 acertos;Rateio 4 acertos;Acumulado 6 acertos;Arrecadação Total;Estimativa prêmio;Acumulado Sorteio Especial Mega da Virada
2319;18112020;6;17;25;35;40;49;0;0;51;7,463,543.00;5009;108,559.00;6,717,623,841.00;66,019,842.00;75,000,000.00;7,967,203,581.00
2320;21112020;6;30;35;39;42;48;1;7,612,802,358.00;92;5,282,109.00;6334;109,602.00;0;84,285,810.00;3,000,000.00;8,095,086,228.00
2321;25112020;14;25;28;41;43;46;1;303,690,671.00;40;4,121,516.00;2494;94432;0;28,594,089.00;3,000,000.00;8,138,470,611.00
2322;28112020;2;5;10;29;34;41;0;0;65;2,770,232.00;3753;68541;331,698,879.00;312,312,105.00;7,000,000.00;8,185,856,166.00
2323;2122020;20;27;35;39;50;59;0;0;29;6,733,734.00;1825;152,859.00;691,422,024.00;33,869,844.00;11,000,000.00;8,237,245,187.00
2324;5122020;2;16;19;31;43;60;0;0;43;5,859,146.00;3451;104,294.00;2,635,434,885.00;436,980,465.00;32,000,000.00;830,354,605.00
2325;8122020;33;34;37;46;52;60;0;0;27;6,840,227.00;2233;118,153.00;2,975,646,146.00;320,326,965.00;34,000,000.00;835,214,766.00
2326;10122020;10;16;27;34;36;57;0;0;55;4,572,134.00;3883;92515;3,438,875,451.00;436,154,985.00;40,000,000.00;8,418,323,277.00
2327;12122020;30;37;45;54;57;58;0;0;47;6,471,434.00;3521;123,405.00;3,999,165,406.00;52,754,274.00;46,000,000.00;8,498,364,701.00
2328;16122020;8;11;14;39;48;53;0;0;67;4,996,634.00;5059;94534;4,615,855,223.00;580,646,205.00;52,000,000.00;8,586,463,248.00
2329;19122020;12;14;28;42;45;55;2;2,679,875,227.00;93;4,342,245.00;6837;84378;10,405,160,925.00;700,416,855.00;300,000,000.00;10,405,160,925.00
2330;31122020;17;20;22;35;41;42;2;16,262,510,822.00;1384;4,897,881.00;105342;91927;0;11,757,190,545.00;1,500,000.00;0
2331;2012021;11;13;16;36;53;57;0;0;10;5,054,079.00;808;89357;93,101,447.00;87,659,955.00;4,000,000.00;13,300,209.00
2332;6012021;12;33;35;36;44;52;0;0;32;4,979,546.00;2688;84686;386,632,536.00;276,375,105.00;8,000,000.00;55,233,223.00
2333;9012021;9;16;31;41;53;55;0;0;16;12,830,401.00;1994;147,074.00;764,791,737.00;356,056,965.00;12,000,000.00;109,255,966.00
2334;13012021;4;13;20;22;25;60;1;1,185,487,471.00;66;3,460,268.00;4609;70786;745,163,552.00;39,610,737.00;13,000,000.00;169,355,358.00
2335;16012021;9;18;23;42;47;49;0;0;91;2,644,264.00;5286;65031;1,188,425,598.00;41,735,475.00;17,000,000.00;232,678,509.00
2336;20012021;8;10;20;27;28;50;0;0;75;3,268,893.00;4701;74502;1,640,048,952.00;425,227,365.00;22,000,000.00;297,196,132.00
2337;23012021;2;9;34;49;51;55;1;2,189,826,037.00;84;3,552,981.00;4321;98671;0;517,644,315.00;2,000,000.00;375,735,717.00
2338;26012021;8;21;23;34;42;47;0;0;22;4,177,096.00;1692;77588;169,282,318.00;15,938,829.00;4,000,000.00;399,918,907.00
2339;28012021;4;18;29;47;48;59;0;0;19;6,877,609.00;1746;106,917.00;1,575,785,601.00;22,664,718.00;19,000,000.00;434,306,952.00
2340;30012021;16;21;28;41;49;51;0;0;24;9,330,921.00;2408;132,856.00;1,988,310,532.00;388,414,125.00;25,000,000.00;493,239,087.00
2341;3022021;4;9;31;32;42;46;1;2,509,986,834.00;59;4,799,927.00;3548;114,026.00;0;491,185,935.00;2,500,000.00;567,764,274.00
2342;6022021;17;20;24;27;40;60;0;0;35;5,144,193.00;2233;115,185.00;331,665,089.00;31,228,029.00;7,500,000.00;615,145,004.00
2343;10022021;4;31;42;45;49;56;0;0;24;838,929.00;2507;114,731.00;702,560,031.00;34,921,728.00;11,000,000.00;668,129,997.00
2344;13022021;11;17;25;38;52;57;0;0;59;427,959.00;4548;79311;2,488,868,784.00;437,938,785.00;29,000,000.00;73,457,626.00
2345;17022021;7;16;19;22;28;55;0;0;75;3,006,759.00;4970;64819;2,904,276,229.00;391,128,165.00;34,000,000.00;793,920,181.00
2346;20022021;3;4;11;40;42;58;0;0;53;6,446,674.00;4812;101,435.00;3,533,675,166.00;592,612,515.00;42,000,000.00;883,834,317.00
2347;24022021;8;9;17;30;58;60;0;0;74;4,685,078.00;5504;89985;4,172,325,274.00;601,322,985.00;50,000,000.00;975,070,048.00
2348;27022021;2;3;7;48;51;54;1;493,418,852.00;107;3,865,261.00;6601;89506;0;717,334,695.00;2,500,000.00;1,083,907,656.00
2349;3032021;5;10;25;32;49;54;1;278,096,458.00;59;2,558,757.00;3150;68465;1,711,861,607.00;26,184,258.00;22,000,000.00;1,123,635,723.00
2350;6032021;25;28;29;34;41;45;0;0;40;6,405,085.00;2828;129,421.00;2,183,815,259.00;44,436,942.00;27,000,000.00;1,191,057,675.00
2351;10032021;19;22;35;41;47;49;0;0;72;3,755,605.00;4604;83903;2,681,927,036.00;468,998,685.00;32,000,000.00;1,262,216,503.00
2352;13032021;9;17;38;41;49;55;0;0;102;3,130,946.00;5124;89036;3,270,215,211.00;55,390,455.00;40,000,000.00;1,346,257,672.00
2353;17032021;3;19;34;41;48;53;0;0;71;45,966.00;5457;85436;3,871,402,101.00;566,049,375.00;45,000,000.00;1,432,141,515.00
2354;20032021;6;18;25;30;42;54;2;2,277,978,825.00;169;219,891.00;6593;80521;1,787,717,512.00;644,545,395.00;22,000,000.00;1,529,935,166.00
2355;24032021;7;30;31;41;50;56;0;0;29;7,842,897.00;2014;16,133.00;2,206,693,307.00;394,487,955.00;27,000,000.00;1,589,788,853.00
2356;27032021;3;10;25;36;51;58;1;2,707,090,755.00;100;2,716,444.00;5821;66666;0;471,150,765.00;2,500,000.00;1,661,274,204.00
2357;31032021;19;28;30;34;40;51;0;0;18;8,186,739.00;1287;163,571.00;271,455,043.00;255,589,335.00;6,000,000.00;1,700,053,498.00
2358;3042021;5;9;11;16;43;57;0;0;66;2,370,003.00;3627;61609;559,597,525.00;271,301,445.00;8,000,000.00;174,121,671.00
2359;6042021;31;32;39;42;43;51;0;0;17;7,201,351.00;1053;166,087.00;1,856,505,211.00;21,233,529.00;22,000,000.00;1,773,433,283.00
2360;8042021;10;15;21;24;29;45;0;0;36;5,847,079.00;3646;82475;2,244,258,836.00;365,090,625.00;27,000,000.00;182,882,666.00
2361;10042021;14;21;22;29;35;46;0;0;61;4,293,272.00;3782;98923;2,726,686,979.00;45,423,171.00;33,000,000.00;1,897,744,968.00
2362;14042021;3;20;22;32;35;50;0;0;41;7,584,858.00;3883;11,441.00;3,299,543,341.00;53,937,468.00;40,000,000.00;1,979,581,592.00
2363;17042021;6;14;24;34;39;58;1;4,007,610,078.00;77;4,991,936.00;5169;106,231.00;0;666,682,425.00;2,500,000.00;2,080,733,984.00
2364;22042021;20;33;42;44;51;56;0;0;180;846,706.00;1719;126,657.00;1,809,344,477.00;264,341,025.00;22,000,000.00;2,120,841,126.00
2365;24042021;1;17;28;37;44;50;0;0;40;6,001,509.00;2940;116,647.00;2,251,560,947.00;416,370,285.00;28,000,000.00;2,184,014,909.00
2366;28042021;4;27;33;35;38;41;0;0;76;3,768,571.00;4869;84033;2,779,160,855.00;496,763,325.00;34,000,000.00;2,259,386,326.00
2367;30042021;5;23;29;34;53;60;0;0;63;4,022,288.00;4551;79544;3,245,957,935.00;439,514,235.00;38,000,000.00;2,326,071,625.00
2368;4052021;4;7;13;25;36;58;1;3,742,910,724.00;152;1,774,832.00;7476;5155;0;467,907,435.00;2,000,000.00;2,397,064,883.00
2369;6052021;4;9;17;19;37;60;0;0;47;3,096,661.00;3447;60318;1,652,013,674.00;25,243,569.00;20,000,000.00;2,435,365,688.00
2370;8052021;7;31;37;42;44;56;0;0;29;873,222.00;3835;94332;2,118,498,091.00;439,219,845.00;27,000,000.00;2,502,006,321.00
2371;12052021;4;15;30;36;39;48;0;0;53;5,672,639.00;3480;123,419.00;2,672,326,811.00;521,459,145.00;33,000,000.00;2,581,124,711.00
2372;15052021;3;19;25;44;46;57;0;0;128;2,821,314.00;7636;67561;3,337,562,941.00;626,355,135.00;40,000,000.00;2,676,158,446.00
2373;19052021;23;24;26;44;49;60;0;0;72;5,136,316.00;5432;97258;4,018,800,627.00;64,142,145.00;48,000,000.00;2,773,478,116.00
2374;22052021;12;13;25;37;39;41;0;0;125;3,534,496.00;8177;77187;6,831,931,042.00;766,296,225.00;80,000,000.00;2,889,744,413.00
2375;26052021;2;6;44;46;53;58;0;0;144;4,248,896.00;8909;98109;795,900,655.00;106,120,143.00;100,000,000.00;3,050,755,202.00
2376;29052021;12;14;17;18;19;22;2;4,734,143,963.00;433;1,892,204.00;19908;58793;0;1,421,068,545.00;2,500,000.00;3,266,366,829.00
2377;2062021;5;18;29;35;43;44;0;0;35;5,121,697.00;2890;8861;330,214,703.00;310,914,675.00;7,200,000.00;3,313,540,359.00
2378;5062021;11;37;38;41;49;54;0;0;33;6,707,961.00;2518;125,588.00;737,988,113.00;383,940,315.00;12,000,000.00;3,371,793,704.00
2379;9062021;2;8;26;32;46;56;0;0;72;3,513,946.00;4222;85607;3,618,017,296.00;438,820,425.00;42,000,000.00;3,438,373,735.00
2380;12062021;11;16;20;24;39;53;1;4,325,869,106.00;59;6,512,922.00;5566;98624;0;66,648,006.00;3,000,000.00;3,539,495,423.00
2381;16062021;7;23;32;41;42;47;0;0;37;4,537,262.00;2458;97569;309,250,187.00;29,117,547.00;7,000,000.00;3,583,674,023.00
2382;19062021;6;9;19;38;53;55;1;709,806,176.00;52;4,181,628.00;4044;76813;0;37,714,473.00;2,500,000.00;3,640,896,309.00
2383;23062021;13;15;16;20;40;41;1;2,783,717.00;47;3,215,236.00;2151;100,362.00;0;262,101,735.00;2,500,000.00;3,680,663,697.00
2384;26062021;9;13;22;25;26;31;0;0;57;2,866,857.00;3781;61741;1,556,308,334.00;28,342,629.00;20,000,000.00;3,723,666,553.00
2385;29062021;12;24;32;37;43;60;0;0;32;4,406,203.00;2340;86079;1,816,042,387.00;24,455,340.00;22,000,000.00;3,760,771,419.00
2386;1072021;11;13;16;35;49;50;0;0;44;4,539,069.00;3087;92424;2,183,945,894.00;346,400,685.00;27,000,000.00;3,813,329,063.00
2387;3072021;8;26;30;31;38;48;0;0;30;8,915,026.00;3038;125,764.00;2,676,618,404.00;463,877,325.00;32,000,000.00;3,883,710,852.00
2388;7072021;8;30;33;37;45;48;0;0;83;4,024,797.00;5329;89552;3,291,988,646.00;579,403,755.00;40,000,000.00;3,971,620,889.00
2389;10072021;16;30;37;39;40;51;0;0;57;6,928,328.00;3887;145,141.00;5,567,731,771.00;68,495,580.00;65,000,000.00;4,075,545,809.00
2390;14072021;9;13;20;22;32;56;0;0;102;4,864,377.00;7787;91024;6,481,722,715.00;86,057,100.00;75,000,000.00;4,206,115,945.00
2391;17072021;5;8;13;27;36;50;1;762,372,051.00;192;3,228,863.00;13379;66195;0;1,075,251,555.00;2,500,000.00;4,369,258,488.00
2392;21072021;11;15;23;25;34;53;0;0;31;5,288,776.00;2525;92759;302,016,899.00;284,364,945.00;7,000,000.00;4,412,403,762.00
2393;24072021;26;27;28;32;38;51;0;0;28;8,026,842.00;2368;135,588.00;716,032,936.00;38,981,808.00;12,000,000.00;4,471,548,912.00
2394;28072021;5;16;25;36;42;44;0;0;48;4,852,322.00;4144;80292;3,157,180,953.00;40,397,094.00;38,000,000.00;4,532,841,404.00
2395;31072021;4;11;12;44;45;57;0;0;72;5,137,877.00;6026;87697;3,838,625,633.00;641,616,345.00;46,000,000.00;4,630,190,645.00
2396;4082021;2;3;25;39;42;49;0;0;49;8,166,584.00;5934;96336;4,575,767,277.00;694,057,995.00;55,000,000.00;4,735,496,596.00
2397;7082021;6;14;20;39;46;48;0;0;79;6,086,218.00;6058;113,382.00;5,461,472,142.00;833,938,155.00;65,000,000.00;4,862,025,863.00
2398;10082021;8;17;30;36;54;59;1;6,090,205,413.00;78;4,375,799.00;5421;89944;0;591,985,755.00;2,500,000.00;4,951,844,903.00
2399;12082021;27;35;42;44;51;52;0;0;34;455,452.00;1706;129,671.00;2,308,176,393.00;26,858,439.00;26,000,000.00;4,992,595,872.00
2400;14082021;9;21;25;26;36;53;0;0;52;4,950,396.00;3623;101,502.00;2,782,372,222.00;44,648,055.00;34,000,000.00;5,060,338,135.00
2401;18082021;8;11;13;33;38;48;0;0;128;2,505,888.00;8020;57134;3,373,234,214.00;556,327,935.00;41,000,000.00;5,144,746,992.00
2402;21082021;6;22;25;29;30;60;1;4,095,382,742.00;128;3,062,684.00;6285;89106;0;67,994,118.00;3,000,000.00;524,791,107.00
2403;25082021;10;12;14;32;33;34;0;0;65;246,318.00;2793;81891;294,933,395.00;27,769,545.00;6,500,000.00;5,290,044,413.00
2404;28082021;1;19;35;40;47;54;0;0;43;4,987,087.00;2492;122,933.00;224,704,109.00;37,194,147.00;28,000,000.00;5,346,477,234.00
2405;1092021;21;38;48;49;53;59;0;0;18;1,548,089.00;2630;151,361.00;2,760,354,793.00;483,312,105.00;34,000,000.00;5,419,807,764.00
2406;4092021;8;12;29;43;54;60;0;0;64;5,425,775.00;5120;96888;34,000,251.00;602,283,555.00;40,000,000.00;5,511,189,238.00
2407;8092021;13;17;31;43;54;55;0;0;45;6,289,647.00;4411;91665;3,921,403,744.00;490,905,675.00;45,000,000.00;5,585,671,902.00
2408;11092021;4;29;30;38;43;57;1;4,631,709,504.00;65;5,932,224.00;4828;114,094.00;0;668,790,585.00;3,000,000.00;5,687,144,155.00
2409;15092021;2;29;39;49;52;58;0;0;23;6,795,086.00;1364;163,685.00;1,967,795,362.00;27,107,037.00;23,500,000.00;5,728,272,308.00
2410;18092021;7;10;27;35;43;59;2;1,250,313,964.00;93;3,110,236.00;5939;69576;0;50,169,015.00;3,000,000.00;5,804,391,246.00
2411;22092021;7;26;29;34;43;44;0;0;35;4,515,492.00;2517;89699;291,130,381.00;27,411,471.00;7,000,000.00;5,845,981,302.00
2412;25092021;9;16;34;36;49;60;0;0;37;5,903,936.00;3285;94997;693,530,238.00;37,888,083.00;10,000,000.00;5,903,466,997.00
2413;28092021;3;22;37;40;41;48;0;0;12;11,492,454.00;1759;112,003.00;947,573,963.00;239,195,655.00;12,800,000.00;5,939,758,958.00
2414;30092021;4;5;6;14;29;38;0;0;39;4,732,483.00;3415;77208;2,431,815,663.00;320,120,055.00;29,000,000.00;5,988,329,175.00
2415;2102021;10;12;26;29;35;60;0;0;61;4,517,089.00;4773;8247;2,939,393,779.00;477,911,745.00;35,000,000.00;6,060,840,336.00
2416;6102021;6;7;11;26;37;57;1;3,571,424,027.00;86;398,956.00;5658;86628;0;595,090,035.00;3,000,000.00;6,151,130,372.00
2417;9102021;3;7;10;11;27;46;0;0;131;150,676.00;7708;36582;36,360,478.00;342,353,205.00;6,500,000.00;6,203,073,912.00
2418;13102021;2;11;19;27;57;60;0;0;80;2,112,367.00;3919;616;674,900,906.00;29,310,183.00;10,500,000.00;6,247,544,789.00
2419;16102021;10;35;43;48;50;53;1;115,095,413.00;31;8,336,416.00;3078;119,942.00;1,439,782,139.00;448,229,385.00;16,900,000.00;6,315,552,393.00
2420;19102021;5;8;29;39;44;60;0;0;18;8,692,191.00;2198;101,689.00;1,727,996,884.00;271,369,485.00;21,000,000.00;635,672,593.00
2421;21102021;2;3;32;35;48;57;0;0;49;4,724,893.00;3678;89924;2,154,480,683.00;40,155,714.00;26,500,000.00;6,417,652,188.00
2422;23102021;2;7;10;20;30;46;0;0;110;2,632,393.00;6942;59588;2,687,886,626.00;502,230,015.00;33,000,000.00;6,493,853,038.00
2423;27102021;16;18;38;48;51;60;0;0;40;827,666.00;3295;143,536.00;3,297,745,815.00;574,214,805.00;40,000,000.00;658,097,578.00
2424;30102021;3;16;17;37;38;53;0;0;101;4,107,064.00;6968;85044;5,710,049,199.00;71,946,909.00;65,000,000.00;669,013,723.00
